Date,Month,DayOfWeek,Day,Platform,Campaign_ID,Impressions,Clicks,Spend,Conversions,Revenue
2024-11-12,11,1,12,Google,DataAnalyticsCourse,5348.0,105.0,226.1,5.0,1003.0
2024-11-06,11,2,6,Google,Data Analytics Corse,3101.0,149.0,231.44,9.0,1126.0
2024-11-24,11,6,24,Google,Data Analytics Corse,3693.0,159.0,187.09,6.0,1256.0
2024-11-02,11,5,2,Google,Data Analytics Corse,5590.0,150.0,0.0,8.0,1286.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,5277.0,0.0,227.46,5.0,1541.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,4653.0,98.0,205.84,5.0,1866.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3513.0,86.0,211.16,7.0,1917.0
2024-11-04,11,0,4,Google,Data Analytics Corse,5772.0,128.0,235.54,10.0,1215.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,5840.0,105.0,236.56,8.0,1811.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,0.0,90.0,249.0,10.0,1245.0
2024-11-21,11,3,21,Google,Data Analytics Corse,5158.0,89.0,211.76,5.0,1119.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3489.0,119.0,194.36,3.0,1633.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,3977.0,173.0,229.82,5.0,1584.0
2024-11-27,11,2,27,Google,Data Analytics Corse,3397.0,95.0,181.89,7.0,1560.0
2024-11-21,11,3,21,Google,Data Analytics Corse,5194.0,112.0,245.97,5.0,1016.0
2024-11-30,11,5,30,Google,Data Analytcis Course,3007.0,134.0,217.53,5.0,1371.0
2024-11-17,11,6,17,Google,Data Analytcis Course,5721.0,113.0,216.7,6.0,1743.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,3546.0,157.0,189.11,5.0,1333.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,3670.0,105.0,245.85,9.0,1653.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,5915.0,162.0,211.96,0.0,1394.0
2024-11-10,11,6,10,Google,Data Analytcis Course,4450.0,0.0,219.21,10.0,1917.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5782.0,136.0,189.65,6.0,1951.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,4339.0,192.0,245.57,8.0,1284.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,5870.0,147.0,0.0,8.0,1748.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,5662.0,164.0,186.41,9.0,1020.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,5130.0,192.0,184.63,4.0,1087.0
2024-11-12,11,1,12,Google,Data Analytcis Course,4608.0,139.0,224.99,8.0,1095.0
2024-11-30,11,5,30,Google,Data Analytics Corse,5290.0,199.0,218.55,7.0,1234.0
2024-11-02,11,5,2,Google,Data Analytcis Course,4961.0,82.0,220.29,7.0,1149.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4347.0,175.0,242.06,3.0,1617.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,5664.0,181.0,204.74,5.0,1719.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,3757.0,146.0,192.59,9.0,1169.0
2024-11-01,11,4,1,Google,Data Analytcis Course,4225.0,192.0,242.0,6.0,1032.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,3410.0,149.0,181.12,4.0,1806.0
2024-11-18,11,0,18,Google,Data Analytcis Course,3934.0,93.0,226.84,6.0,1964.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3384.0,182.0,187.67,8.0,1769.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3842.0,99.0,246.3,8.0,1452.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,4022.0,188.0,238.61,8.0,0.0
2024-11-05,11,1,5,Google,Data Analytics Corse,5786.0,193.0,201.51,10.0,1617.0
2024-11-23,11,5,23,Google,Data Analytcis Course,4423.0,107.0,239.47,9.0,1370.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,4228.0,131.0,230.18,9.0,1393.0
2024-11-23,11,5,23,Google,Data Analytics Corse,5120.0,139.0,199.3,5.0,1835.0
2024-11-07,11,3,7,Google,DataAnalyticsCourse,3600.0,141.0,227.54,6.0,1367.0
2024-11-07,11,3,7,Google,Data Anlytics Corse,5016.0,175.0,0.0,3.0,1836.0
2024-11-30,11,5,30,Google,Data Analytics Corse,5771.0,96.0,213.98,3.0,1130.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,4615.0,0.0,194.89,6.0,1923.0
2024-11-30,11,5,30,Google,Data Analytics Corse,3115.0,187.0,184.61,3.0,1324.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,5886.0,153.0,218.33,3.0,1424.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,4929.0,122.0,192.72,10.0,0.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4357.0,151.0,238.69,9.0,1447.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,4519.0,116.0,184.29,7.0,1070.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,5612.0,145.0,207.34,4.0,1689.0
2024-11-30,11,5,30,Google,Data Analytics Corse,3251.0,90.0,198.69,7.0,1044.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3360.0,133.0,203.78,9.0,1654.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,5891.0,135.0,245.69,6.0,1947.0
2024-11-13,11,2,13,Google,Data Analytcis Course,5835.0,155.0,239.52,4.0,0.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4928.0,100.0,186.68,10.0,1071.0
2024-11-20,11,2,20,Google,Data Analytcis Course,4049.0,138.0,182.66,7.0,1292.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,4114.0,109.0,243.33,6.0,1456.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,3947.0,124.0,198.11,4.0,1308.0
2024-11-02,11,5,2,Google,Data Analytcis Course,3705.0,0.0,239.26,0.0,1506.0
2024-11-01,11,4,1,Google,Data Analytics Corse,5365.0,197.0,208.86,4.0,1106.0
2024-11-29,11,4,29,Google,Data Analytcis Course,5213.0,114.0,224.65,4.0,1218.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3951.0,117.0,212.02,5.0,1949.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3405.0,198.0,224.9,10.0,1631.0
2024-11-15,11,4,15,Google,Data Analytcis Course,5367.0,160.0,208.47,8.0,1853.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,3602.0,137.0,194.55,5.0,1580.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,3917.0,163.0,209.01,3.0,1823.0
2024-11-13,11,2,13,Google,Data Analytics Corse,5671.0,138.0,244.12,3.0,0.0
2024-11-22,11,4,22,Google,Data Analytics Corse,5019.0,194.0,227.67,7.0,1019.0
2024-11-25,11,0,25,Google,Data Analytics Corse,3569.0,177.0,190.31,8.0,1403.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,3420.0,113.0,223.48,10.0,1138.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,3064.0,133.0,221.8,5.0,1538.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,3730.0,118.0,207.5,8.0,1011.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5852.0,109.0,235.44,5.0,1946.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4011.0,109.0,184.51,6.0,1375.0
2024-11-02,11,5,2,Google,Data Analytcis Course,4636.0,128.0,243.83,10.0,1941.0
2024-11-20,11,2,20,Google,Data Analytics Corse,3087.0,181.0,201.29,10.0,0.0
2024-11-20,11,2,20,Google,Data Analytics Corse,5872.0,89.0,198.32,6.0,1553.0
2024-11-05,11,1,5,Google,Data Analytics Corse,5762.0,157.0,248.1,4.0,1999.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,3396.0,88.0,193.79,5.0,1860.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,3092.0,130.0,211.39,7.0,1031.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4240.0,194.0,213.45,4.0,1890.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,4297.0,180.0,200.04,5.0,1050.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5518.0,0.0,243.83,10.0,1862.0
2024-11-08,11,4,8,Google,Data Analytics Corse,5039.0,0.0,235.44,7.0,1839.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3596.0,0.0,210.31,9.0,1269.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,4845.0,118.0,190.25,3.0,1446.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4883.0,101.0,237.89,6.0,1368.0
2024-11-02,11,5,2,Google,Data Analytics Corse,4618.0,120.0,200.91,7.0,1775.0
2024-11-11,11,0,11,Google,Data Analytcis Course,3941.0,194.0,240.35,10.0,1373.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5096.0,135.0,230.32,4.0,1478.0
2024-11-04,11,0,4,Google,DataAnalyticsCourse,5537.0,190.0,188.98,4.0,1989.0
2024-11-08,11,4,8,Google,Data Analytcis Course,4208.0,198.0,180.06,8.0,1462.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,5358.0,87.0,236.57,5.0,1141.0
2024-11-15,11,4,15,Google,Data Analytcis Course,5583.0,106.0,218.81,3.0,1049.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,3069.0,169.0,227.7,5.0,1063.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,3738.0,195.0,202.08,7.0,1647.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,4852.0,161.0,235.1,8.0,1738.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,5120.0,195.0,249.6,3.0,1571.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3550.0,111.0,231.81,9.0,1462.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,5618.0,124.0,205.95,7.0,1374.0
2024-11-19,11,1,19,Google,Data Analytics Corse,4700.0,89.0,219.95,6.0,1493.0
2024-11-30,11,5,30,Google,Data Analytics Corse,5874.0,122.0,201.04,7.0,1352.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,5965.0,177.0,199.7,3.0,1090.0
2024-11-08,11,4,8,Google,Data Analytics Corse,5774.0,163.0,221.61,9.0,1396.0
2024-11-23,11,5,23,Google,DataAnalyticsCourse,4079.0,124.0,189.07,3.0,1430.0
2024-11-22,11,4,22,Google,Data Analytics Corse,3670.0,105.0,218.45,6.0,1650.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,3394.0,122.0,0.0,4.0,1053.0
2024-11-17,11,6,17,Google,Data Analytics Corse,5730.0,166.0,241.3,5.0,0.0
2024-11-30,11,5,30,Google,Data Analytcis Course,3761.0,96.0,196.45,5.0,1518.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,4505.0,135.0,214.64,9.0,1500.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3975.0,179.0,183.25,3.0,0.0
2024-11-12,11,1,12,Google,Data Analytcis Course,0.0,163.0,206.46,3.0,1103.0
2024-11-27,11,2,27,Google,Data Analytcis Course,5883.0,198.0,0.0,9.0,1182.0
2024-11-11,11,0,11,Google,Data Analytcis Course,3555.0,86.0,225.23,6.0,1193.0
2024-11-25,11,0,25,Google,Data Analytcis Course,3760.0,89.0,218.69,9.0,1474.0
2024-11-23,11,5,23,Google,Data Analytics Corse,3596.0,118.0,236.66,9.0,1154.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,3217.0,0.0,232.15,8.0,1726.0
2024-11-20,11,2,20,Google,Data Analytcis Course,5386.0,95.0,184.96,8.0,1045.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,5381.0,144.0,199.43,10.0,1085.0
2024-11-17,11,6,17,Google,Data Analytcis Course,5536.0,107.0,238.75,3.0,1822.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3165.0,146.0,211.09,7.0,1706.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5217.0,114.0,247.94,10.0,1876.0
2024-11-20,11,2,20,Google,Data Analytcis Course,4301.0,162.0,223.77,7.0,1066.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5971.0,95.0,214.57,10.0,1539.0
2024-11-23,11,5,23,Google,Data Analytics Corse,5160.0,163.0,184.84,4.0,1773.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,5947.0,148.0,212.38,4.0,1294.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,4150.0,156.0,223.17,10.0,1940.0
2024-11-26,11,1,26,Google,Data Analytcis Course,4040.0,99.0,0.0,5.0,1502.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,5956.0,124.0,201.44,9.0,1598.0
2024-11-19,11,1,19,Google,Data Analytics Corse,4769.0,138.0,229.44,8.0,0.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,3822.0,140.0,241.68,10.0,1138.0
2024-11-29,11,4,29,Google,Data Analytics Corse,3147.0,81.0,232.2,9.0,1066.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,4613.0,165.0,246.72,3.0,1055.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4919.0,193.0,247.24,4.0,1933.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,5205.0,149.0,218.42,4.0,1070.0
2024-11-19,11,1,19,Google,Data Analytics Corse,3497.0,81.0,226.66,6.0,1047.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,4057.0,153.0,197.54,5.0,1926.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,5018.0,127.0,194.25,8.0,1350.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,4012.0,99.0,220.76,4.0,1698.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,3013.0,104.0,204.07,3.0,1016.0
2024-11-19,11,1,19,Google,Data Analytcis Course,3824.0,118.0,184.8,5.0,1818.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,5000.0,148.0,224.41,3.0,1491.0
2024-11-09,11,5,9,Google,Data Analytics Corse,3804.0,88.0,249.2,8.0,1044.0
2024-11-20,11,2,20,Google,Data Analytcis Course,3791.0,142.0,207.86,4.0,1073.0
2024-11-16,11,5,16,Google,Data Analytics Corse,5198.0,127.0,242.56,6.0,1872.0
2024-11-03,11,6,3,Google,Data Analytcis Course,5329.0,117.0,212.49,5.0,1888.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,5435.0,125.0,202.65,5.0,1767.0
2024-11-12,11,1,12,Google,Data Analytics Corse,4977.0,92.0,209.78,3.0,1834.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,3850.0,112.0,233.52,8.0,1760.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5976.0,144.0,197.65,9.0,1743.0
2024-11-09,11,5,9,Google,Data Analytcis Course,4693.0,103.0,218.67,10.0,1390.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,4367.0,117.0,233.27,3.0,1238.0
2024-11-02,11,5,2,Google,Data Analytics Corse,5481.0,100.0,180.72,7.0,1185.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,4109.0,179.0,191.84,4.0,1961.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3887.0,180.0,186.26,6.0,1048.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4633.0,146.0,186.07,3.0,1053.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,5353.0,124.0,239.69,4.0,1493.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,5380.0,169.0,199.66,6.0,1059.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,5104.0,91.0,211.85,9.0,1309.0
2024-11-17,11,6,17,Google,Data Analytcis Course,0.0,145.0,236.03,8.0,1220.0
2024-11-26,11,1,26,Google,Data Analytcis Course,4345.0,115.0,229.71,4.0,1467.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,3527.0,123.0,239.31,3.0,1536.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3330.0,101.0,209.8,10.0,1296.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,3913.0,141.0,245.32,3.0,1904.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4597.0,160.0,211.88,4.0,0.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3008.0,105.0,206.91,4.0,1009.0
2024-11-20,11,2,20,Google,Data Analytcis Course,5318.0,178.0,207.05,4.0,1421.0
2024-11-07,11,3,7,Google,Data Analytcis Course,5244.0,189.0,242.18,3.0,1080.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,4804.0,114.0,249.33,6.0,1879.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5920.0,160.0,201.3,7.0,1080.0
2024-11-27,11,2,27,Google,Data Analytics Corse,5280.0,101.0,234.72,9.0,1046.0
2024-11-07,11,3,7,Google,Data Analytics Corse,3887.0,146.0,206.59,9.0,1042.0
2024-11-25,11,0,25,Google,Data Analytcis Course,4532.0,128.0,183.28,0.0,1571.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,4125.0,163.0,246.09,5.0,1910.0
2024-11-28,11,3,28,Google,Data Analytcis Course,5571.0,193.0,213.5,8.0,1754.0
2024-11-14,11,3,14,Google,Data Analytics Corse,4309.0,179.0,237.62,7.0,1719.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,5538.0,86.0,223.13,7.0,1544.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,3162.0,92.0,202.76,5.0,1577.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,5811.0,125.0,194.92,0.0,0.0
2024-11-18,11,0,18,Google,Data Analytcis Course,3112.0,147.0,206.74,8.0,1815.0
2024-11-09,11,5,9,Google,Data Analytics Corse,4492.0,143.0,188.98,3.0,0.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,0.0,181.0,208.33,8.0,1932.0
2024-11-12,11,1,12,Google,Data Analytcis Course,3872.0,164.0,210.53,5.0,1532.0
2024-11-22,11,4,22,Google,Data Analytcis Course,4255.0,199.0,212.84,6.0,1125.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,0.0,83.0,229.97,8.0,2000.0
2024-11-19,11,1,19,Google,Data Analytcis Course,5619.0,150.0,191.89,6.0,1735.0
2024-11-09,11,5,9,Google,Data Analytcis Course,5157.0,171.0,183.26,9.0,1430.0
2024-11-29,11,4,29,Google,Data Analytcis Course,4871.0,139.0,211.4,9.0,1247.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5863.0,117.0,224.69,10.0,1580.0
2024-11-24,11,6,24,Google,Data Analytcis Course,3205.0,196.0,188.82,8.0,1837.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5463.0,184.0,224.58,6.0,1565.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5667.0,103.0,232.48,8.0,1888.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,4666.0,120.0,180.72,3.0,1627.0
2024-11-18,11,0,18,Google,Data Analytics Corse,3632.0,148.0,214.46,10.0,1589.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,3834.0,80.0,181.22,3.0,1270.0
2024-11-24,11,6,24,Google,Data Analytics Corse,3934.0,168.0,246.09,6.0,1592.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5724.0,136.0,218.37,10.0,1268.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4763.0,86.0,243.78,8.0,1770.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,3095.0,175.0,236.86,4.0,1617.0
2024-11-01,11,4,1,Google,Data Analytics Corse,5554.0,173.0,185.09,4.0,1000.0
2024-11-25,11,0,25,Google,Data Analytics Corse,3407.0,192.0,223.29,9.0,1538.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,4465.0,190.0,241.38,5.0,1910.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,3311.0,161.0,221.64,5.0,1006.0
2024-11-01,11,4,1,Google,Data Analytics Corse,3265.0,197.0,200.4,3.0,1882.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,4969.0,80.0,210.7,3.0,1146.0
2024-11-27,11,2,27,Google,Data Analytcis Course,5368.0,145.0,200.88,4.0,1125.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,5851.0,90.0,232.94,8.0,1421.0
2024-11-15,11,4,15,Google,Data Analytcis Course,4884.0,109.0,228.13,8.0,1680.0
2024-11-23,11,5,23,Google,Data Analytics Corse,5719.0,130.0,0.0,5.0,1208.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5828.0,179.0,247.84,4.0,1127.0
2024-11-09,11,5,9,Google,Data Analytics Corse,4935.0,181.0,239.29,5.0,1497.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,4491.0,188.0,201.73,7.0,1906.0
2024-11-29,11,4,29,Google,Data Analytics Corse,3659.0,139.0,189.09,4.0,1892.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,4809.0,99.0,210.6,8.0,0.0
2024-11-08,11,4,8,Google,Data Analytics Corse,5844.0,95.0,211.95,9.0,1444.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5559.0,131.0,0.0,5.0,1604.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4630.0,190.0,217.6,4.0,1900.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3340.0,123.0,225.16,8.0,1563.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,3330.0,97.0,182.98,3.0,1102.0
2024-11-29,11,4,29,Google,Data Analytcis Course,3117.0,164.0,198.53,5.0,1749.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,3562.0,134.0,247.59,10.0,1295.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5144.0,117.0,221.76,3.0,1338.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,4375.0,168.0,0.0,8.0,1267.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3328.0,173.0,224.17,10.0,1904.0
2024-11-30,11,5,30,Google,Data Anlytics Corse,4336.0,158.0,238.29,9.0,1245.0
2024-11-29,11,4,29,Google,Data Analytcis Course,5063.0,135.0,195.58,6.0,0.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,5993.0,182.0,0.0,3.0,1254.0
2024-11-07,11,3,7,Google,Data Anlytics Corse,3926.0,83.0,237.07,5.0,1667.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5570.0,85.0,221.73,7.0,1292.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5571.0,98.0,208.4,7.0,1890.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,5700.0,151.0,182.27,3.0,1255.0
2024-11-02,11,5,2,Google,Data Analytics Corse,4441.0,122.0,244.38,6.0,0.0
2024-11-30,11,5,30,Google,Data Analytcis Course,4646.0,84.0,226.32,7.0,1596.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5964.0,127.0,182.01,0.0,1490.0
2024-11-15,11,4,15,Google,Data Analytcis Course,4725.0,148.0,187.02,3.0,1586.0
2024-11-08,11,4,8,Google,DataAnalyticsCourse,4230.0,85.0,233.73,8.0,1998.0
2024-11-13,11,2,13,Google,Data Analytcis Course,3880.0,105.0,246.63,8.0,1598.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,3842.0,187.0,214.35,5.0,1596.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3143.0,153.0,244.73,10.0,1365.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5781.0,143.0,208.63,9.0,1443.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,3790.0,183.0,202.48,8.0,1215.0
2024-11-06,11,2,6,Google,DataAnalyticsCourse,4250.0,172.0,235.2,7.0,1036.0
2024-11-01,11,4,1,Google,Data Analytics Corse,3800.0,98.0,240.45,3.0,1700.0
2024-11-20,11,2,20,Google,Data Analytics Corse,4675.0,87.0,200.71,6.0,1428.0
2024-11-17,11,6,17,Google,Data Anlytics Corse,5711.0,84.0,216.02,6.0,1654.0
2024-11-18,11,0,18,Google,Data Analytcis Course,3022.0,151.0,191.35,4.0,1133.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5407.0,113.0,203.23,9.0,1745.0
2024-11-07,11,3,7,Google,Data Analytics Corse,5095.0,89.0,202.21,4.0,1065.0
2024-11-22,11,4,22,Google,Data Analytcis Course,3587.0,174.0,217.67,7.0,1226.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,5524.0,166.0,205.53,7.0,1241.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3777.0,196.0,246.52,5.0,1159.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,3480.0,97.0,233.32,3.0,1008.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,4200.0,89.0,200.98,8.0,1476.0
2024-11-28,11,3,28,Google,Data Analytcis Course,5384.0,130.0,218.6,8.0,1943.0
2024-11-08,11,4,8,Google,Data Analytics Corse,4766.0,103.0,245.34,8.0,1488.0
2024-11-01,11,4,1,Google,Data Analytics Corse,3322.0,138.0,196.83,8.0,0.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,4625.0,127.0,207.62,3.0,1811.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4689.0,170.0,195.98,6.0,1873.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,3764.0,115.0,197.47,5.0,1952.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3365.0,132.0,198.01,9.0,1161.0
2024-11-11,11,0,11,Google,Data Analytics Corse,3392.0,168.0,230.77,9.0,1504.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,5978.0,145.0,223.3,10.0,1859.0
2024-11-24,11,6,24,Google,Data Anlytics Corse,3340.0,163.0,217.35,7.0,1751.0
2024-11-03,11,6,3,Google,Data Analytics Corse,4407.0,84.0,192.52,10.0,1221.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,3180.0,124.0,180.8,6.0,1822.0
2024-11-15,11,4,15,Google,Data Analytics Corse,4947.0,162.0,233.76,6.0,1973.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,4480.0,119.0,184.25,3.0,1985.0
2024-11-29,11,4,29,Google,Data Anlytics Corse,5595.0,151.0,246.66,4.0,1921.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4808.0,190.0,199.94,6.0,1454.0
2024-11-05,11,1,5,Google,Data Analytics Corse,3382.0,138.0,204.12,7.0,1386.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,4643.0,100.0,214.46,9.0,1179.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,5400.0,187.0,210.0,7.0,1945.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3400.0,176.0,191.5,3.0,1429.0
2024-11-10,11,6,10,Google,Data Analytics Corse,4223.0,117.0,0.0,6.0,1489.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,0.0,196.0,206.31,8.0,1426.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,3864.0,155.0,222.17,3.0,1407.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3838.0,188.0,240.99,3.0,1951.0
2024-11-19,11,1,19,Google,Data Analytcis Course,5659.0,81.0,222.98,4.0,1654.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4794.0,125.0,0.0,7.0,1453.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5214.0,158.0,222.28,3.0,1630.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5762.0,133.0,196.02,5.0,0.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5026.0,128.0,239.88,9.0,1745.0
2024-11-16,11,5,16,Google,Data Analytcis Course,3883.0,148.0,181.4,4.0,1966.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,4605.0,92.0,234.69,3.0,1264.0
